,transaction_id,customer_id,timestamp,merchant_category,merchant_type,merchant,amount,currency,channel,transaction_hour,weekend_transaction
1148117,TX_62b0db44,CUST_91730,2024-10-04 18:14:26.505089+00:00,Restaurant,fast_food,Wendy's,546.3,SGD,web,18,False
1149682,TX_98c1a06b,CUST_91730,2024-10-04 18:20:34.333152+00:00,Grocery,physical,Whole Foods,606.94,SGD,web,18,False
1150936,TX_e469e445,CUST_91730,2024-10-04 18:25:50.940942+00:00,Education,online,Skillshare,33209.99,RUB,web,18,False
1151769,TX_d9040ba7,CUST_91730,2024-10-04 18:28:58.305436+00:00,Grocery,physical,Aldi,22726.12,RUB,web,18,False
1152514,TX_f17d17f4,CUST_91730,2024-10-04 18:31:54.248788+00:00,Retail,physical,Target,657.73,SGD,web,18,False
1153926,TX_d2857984,CUST_91730,2024-10-04 18:37:30.404823+00:00,Education,online,Udemy,36030.95,RUB,web,18,False
1155121,TX_efef1a6f,CUST_91730,2024-10-04 18:42:21.638006+00:00,Healthcare,pharmacy,DuaneReade,651.66,SGD,web,18,False
1157393,TX_dd8e0661,CUST_91730,2024-10-04 18:51:40.755213+00:00,Healthcare,medical,Medical Center,363.93,EUR,web,18,False
1157557,TX_d7dff5d9,CUST_91730,2024-10-04 18:52:21.485421+00:00,Travel,hotels,Hilton,2274.67,SGD,web,18,False
1162877,TX_87cb043e,CUST_91730,2024-10-04 19:15:50.745160+00:00,Education,online,Udemy,645.81,SGD,web,19,False
1163336,TX_09f27169,CUST_91730,2024-10-04 19:17:52.043196+00:00,Travel,booking,Airbnb,3913.8,SGD,web,19,False
1163455,TX_5e893603,CUST_91730,2024-10-04 19:18:20.512316+00:00,Travel,booking,Expedia,3257.11,SGD,web,19,False
1163506,TX_a4a303a9,CUST_91730,2024-10-04 19:18:34.241615+00:00,Retail,online,Shopify Store,47877.72,RUB,web,19,False
1165095,TX_2bad85d7,CUST_91730,2024-10-04 19:25:59.857302+00:00,Entertainment,gaming,Epic Games,20281.65,RUB,web,19,False
1165582,TX_0009a9a3,CUST_91730,2024-10-04 19:28:28.639513+00:00,Restaurant,fast_food,Burger King,78.32,SGD,web,19,False
1166164,TX_88221ad6,CUST_91730,2024-10-04 19:31:14.346220+00:00,Healthcare,medical,Urgent Care,27947.06,RUB,web,19,False
1166956,TX_fe992bd1,CUST_91730,2024-10-04 19:34:59.291645+00:00,Retail,physical,Best Buy,661.23,SGD,web,19,False
1167262,TX_88e0a8cb,CUST_91730,2024-10-04 19:36:29.440223+00:00,Gas,major,Exxon,631.0,SGD,web,19,False
1168453,TX_a1c1cfae,CUST_91730,2024-10-04 19:41:45.606827+00:00,Entertainment,gaming,Epic Games,405.55,SGD,web,19,False
1173029,TX_91d65be8,CUST_91730,2024-10-04 20:03:34.795397+00:00,Healthcare,medical,Lab Corp,34421.73,RUB,web,20,False
1174199,TX_454168b1,CUST_91730,2024-10-04 20:10:58.889048+00:00,Healthcare,pharmacy,CVS Pharmacy,137605.54,RUB,mobile,20,False
1174713,TX_18f8d89f,CUST_91730,2024-10-04 20:13:55.097592+00:00,Grocery,physical,Aldi,573.46,SGD,web,20,False
1179441,TX_fe6a4c82,CUST_91730,2024-10-04 20:43:10.317710+00:00,Healthcare,pharmacy,DuaneReade,33906.4,RUB,web,20,False
1179848,TX_d4c5a7df,CUST_91730,2024-10-04 20:45:41.398390+00:00,Retail,online,Etsy,1949.52,SGD,web,20,False
1180349,TX_edd5fe65,CUST_91730,2024-10-04 20:49:03.452497+00:00,Entertainment,streaming,Netflix,398.07,AUD,web,20,False
1181149,TX_a232c225,CUST_91730,2024-10-04 20:54:05.668735+00:00,Entertainment,events,Regal Cinemas,30151.54,RUB,web,20,False
1181233,TX_7f549a68,CUST_91730,2024-10-04 20:54:35.450928+00:00,Healthcare,pharmacy,DuaneReade,30674.67,RUB,web,20,False
1182908,TX_5d35e2c9,CUST_91730,2024-10-04 21:07:39.657254+00:00,Gas,major,Chevron,287.32,RUB,pos,21,False
1183263,TX_98f6aaab,CUST_91730,2024-10-04 21:10:58.393999+00:00,Travel,airlines,American Airlines,62936.26,MXN,mobile,21,False
1187192,TX_a245cd50,CUST_91730,2024-10-04 21:47:39.613627+00:00,Retail,physical,Nike Store,9410.8,MXN,web,21,False
1192004,TX_968d40e3,CUST_91730,2024-10-04 22:19:54.471654+00:00,Education,supplies,University Bookstore,3.03,BRL,pos,22,False
1195806,TX_12429c93,CUST_91730,2024-10-04 22:41:19.474384+00:00,Gas,local,Truck Stop,800.05,SGD,web,22,False
1197432,TX_20abb9df,CUST_91730,2024-10-04 22:50:18.239223+00:00,Gas,local,Local Gas Station,658.38,SGD,web,22,False
1199213,TX_6cd5618c,CUST_91730,2024-10-04 23:01:11.858500+00:00,Retail,online,AliExpress,61475.95,RUB,web,23,False
1199948,TX_2e1cd849,CUST_91730,2024-10-04 23:05:41.658363+00:00,Gas,local,Highway Gas Stop,1968.03,SGD,web,23,False
1200100,TX_f7f62ba7,CUST_91730,2024-10-04 23:06:35.472664+00:00,Gas,local,Highway Gas Stop,1806.16,SGD,web,23,False
1201059,TX_44c85ab1,CUST_91730,2024-10-04 23:13:16.653207+00:00,Retail,physical,IKEA,36002.08,RUB,web,23,False
1205408,TX_c0c79a6d,CUST_91730,2024-10-04 23:42:36.486601+00:00,Gas,local,Local Gas Station,2008.79,SGD,web,23,False
1207634,TX_d0dfd2d3,CUST_91730,2024-10-04 23:57:46.496763+00:00,Entertainment,events,LiveNation,36914.76,RUB,web,23,False
1207948,TX_d4d573f3,CUST_91730,2024-10-04 23:59:39.631829+00:00,Gas,major,Exxon,33668.67,RUB,web,23,False
1210946,TX_87729be0,CUST_91730,2024-10-05 00:35:12.411690+00:00,Gas,local,Truck Stop,954.17,SGD,web,0,True
1212174,TX_bb80dc41,CUST_91730,2024-10-05 00:49:19.053556+00:00,Education,online,Skillshare,5222.5,BRL,pos,0,True
1212482,TX_c410231e,CUST_91730,2024-10-05 00:53:09.634608+00:00,Travel,hotels,Sheraton,71763.17,RUB,web,0,True
1213234,TX_c7ec39a2,CUST_91730,2024-10-05 01:01:08.600139+00:00,Restaurant,fast_food,McDonald's,12697.29,RUB,web,1,True
1213949,TX_f623884a,CUST_91730,2024-10-05 01:05:33.807113+00:00,Education,online,Udemy,29120.19,RUB,web,1,True
1214574,TX_66fc5e32,CUST_91730,2024-10-05 01:09:56.414367+00:00,Travel,hotels,Holiday Inn,162586.56,RUB,pos,1,True
1216513,TX_d0188954,CUST_91730,2024-10-05 01:22:33.395274+00:00,Healthcare,medical,Local Hospital,3222.82,BRL,pos,1,True
1216764,TX_eb9a7808,CUST_91730,2024-10-05 01:24:16.918989+00:00,Travel,transport,Lyft,12937.4,RUB,web,1,True
1217820,TX_c4061428,CUST_91730,2024-10-05 01:31:17.251088+00:00,Gas,local,Highway Gas Stop,8930.3,BRL,mobile,1,True
1218302,TX_4a20651b,CUST_91730,2024-10-05 01:34:28.498860+00:00,Travel,airlines,Emirates,1909403.91,NGN,pos,1,True
1219198,TX_adc7642d,CUST_91730,2024-10-05 01:40:02.579421+00:00,Education,online,Skillshare,259.7,NGN,web,1,True
1220470,TX_c5cd2684,CUST_91730,2024-10-05 01:48:39.392413+00:00,Healthcare,medical,Lab Corp,1744.8,SGD,web,1,True
1220781,TX_ba4934af,CUST_91730,2024-10-05 01:50:43.362785+00:00,Travel,airlines,American Airlines,26934.33,RUB,web,1,True
1221212,TX_9c2cc636,CUST_91730,2024-10-05 01:53:39.100158+00:00,Travel,transport,Hertz,240.17,GBP,web,1,True
1221337,TX_3071e8a5,CUST_91730,2024-10-05 01:54:28.559185+00:00,Entertainment,gaming,Xbox Live,410.95,GBP,mobile,1,True
1222129,TX_629756d7,CUST_91730,2024-10-05 01:59:57.606223+00:00,Grocery,online,Walmart Grocery,31882.22,MXN,web,1,True
1223924,TX_fa4fef4f,CUST_91730,2024-10-05 02:11:37.577025+00:00,Retail,physical,Walmart,31612.56,RUB,web,2,True
1224277,TX_b77fc61c,CUST_91730,2024-10-05 02:13:49.492482+00:00,Retail,physical,Macy's,8465.55,BRL,web,2,True
1225827,TX_97caa4cf,CUST_91730,2024-10-05 02:24:11.238493+00:00,Entertainment,gaming,Xbox Live,826.82,EUR,pos,2,True
1226882,TX_4b92d9bb,CUST_91730,2024-10-05 02:30:48.416426+00:00,Education,online,Udemy,26474.6,MXN,pos,2,True
1227580,TX_a3fab57f,CUST_91730,2024-10-05 02:35:25.511843+00:00,Healthcare,pharmacy,Rite Aid,6973.35,BRL,pos,2,True
1229134,TX_ac142fa3,CUST_91730,2024-10-05 02:45:17.230935+00:00,Grocery,online,Amazon Fresh,533.47,SGD,web,2,True
1229512,TX_74c76381,CUST_91730,2024-10-05 02:47:55.033046+00:00,Healthcare,pharmacy,CVS Pharmacy,1.45,SGD,mobile,2,True
1231071,TX_894e9fa1,CUST_91730,2024-10-05 02:58:19.393722+00:00,Healthcare,medical,Lab Corp,2284.05,SGD,web,2,True
1232099,TX_c1be0ba4,CUST_91730,2024-10-05 03:05:01.413972+00:00,Education,online,Skillshare,78373.03,RUB,mobile,3,True
1235230,TX_83421c1e,CUST_91730,2024-10-05 03:25:03.819498+00:00,Retail,physical,Target,163649.7,RUB,pos,3,True
1235385,TX_f7a17d2c,CUST_91730,2024-10-05 03:25:57.612730+00:00,Restaurant,premium,Capital Grille,117062.52,RUB,pos,3,True
1236397,TX_081e4f12,CUST_91730,2024-10-05 03:32:42.935714+00:00,Entertainment,gaming,Epic Games,349784.67,NGN,pos,3,True
1237715,TX_cbf286ac,CUST_91730,2024-10-05 03:41:30.413135+00:00,Restaurant,premium,Nobu,1427.48,SGD,web,3,True
1237979,TX_c7806c53,CUST_91730,2024-10-05 03:43:29.411793+00:00,Travel,airlines,JetBlue,3236025.63,NGN,pos,3,True
1240753,TX_14a4dbd4,CUST_91730,2024-10-05 04:02:07.346093+00:00,Gas,major,Shell,167622.55,RUB,web,4,True
1241360,TX_6b03380c,CUST_91730,2024-10-05 04:06:25.556432+00:00,Healthcare,medical,Local Hospital,35706.29,RUB,web,4,True
1243429,TX_c26e7d10,CUST_91730,2024-10-05 04:20:25.686256+00:00,Entertainment,streaming,Spotify,55.22,MXN,web,4,True
1243874,TX_b5134984,CUST_91730,2024-10-05 04:23:18.404340+00:00,Healthcare,pharmacy,CVS Pharmacy,627.72,EUR,web,4,True
1245190,TX_19d2e792,CUST_91730,2024-10-05 04:32:12.348608+00:00,Grocery,physical,Whole Foods,104461.8,RUB,mobile,4,True
1246493,TX_f5650dc7,CUST_91730,2024-10-05 04:40:49.638172+00:00,Education,online,Udemy,33278.26,MXN,pos,4,True
1250162,TX_71c4e47e,CUST_91730,2024-10-05 05:08:36.372324+00:00,Grocery,physical,Safeway,24546.69,RUB,web,5,True
1251568,TX_fea3865d,CUST_91730,2024-10-05 05:21:07.443893+00:00,Travel,hotels,Westin,42205.28,RUB,web,5,True
1254841,TX_383fddfa,CUST_91730,2024-10-05 05:49:42.596993+00:00,Education,online,Coursera,77917.59,RUB,web,5,True
1255209,TX_288a2df0,CUST_91730,2024-10-05 05:53:12.542930+00:00,Education,online,edX,28949.96,RUB,web,5,True
1255282,TX_1c67659d,CUST_91730,2024-10-05 05:53:46.562720+00:00,Education,supplies,University Bookstore,2098.03,SGD,web,5,True
1256700,TX_3b8b9377,CUST_91730,2024-10-05 06:07:25.423484+00:00,Retail,physical,Target,810.91,SGD,web,6,True
1258232,TX_2d129abc,CUST_91730,2024-10-05 06:21:53.395100+00:00,Retail,physical,Macy's,768.02,SGD,web,6,True
1258421,TX_4db1add6,CUST_91730,2024-10-05 06:23:30.217436+00:00,Entertainment,streaming,Disney+,577.18,SGD,web,6,True
1262710,TX_9385d268,CUST_91730,2024-10-05 07:03:06.779009+00:00,Education,supplies,Barnes & Noble,33002.11,RUB,web,7,True
1266317,TX_3ada6e19,CUST_91730,2024-10-05 07:25:49.065437+00:00,Healthcare,pharmacy,Walgreens,637.83,SGD,web,7,True
1266861,TX_aa639d2a,CUST_91730,2024-10-05 07:29:08.149965+00:00,Retail,physical,Best Buy,43319.48,MXN,pos,7,True
1274698,TX_9947f941,CUST_91730,2024-10-05 08:13:01.704745+00:00,Retail,online,Wayfair,60792.59,RUB,web,8,True
1276531,TX_f29f8bab,CUST_91730,2024-10-05 08:21:44.404912+00:00,Healthcare,pharmacy,Rite Aid,1036.51,SGD,web,8,True
1276561,TX_d954b921,CUST_91730,2024-10-05 08:21:51.558635+00:00,Gas,major,Chevron,1216.21,SGD,web,8,True
1276569,TX_384f08a3,CUST_91730,2024-10-05 08:21:53.515971+00:00,Entertainment,gaming,PlayStation Store,2405.31,SGD,web,8,True
1277696,TX_abaf2813,CUST_91730,2024-10-05 08:27:12.520889+00:00,Education,supplies,University Bookstore,32332.84,RUB,web,8,True
1279275,TX_48c99c0f,CUST_91730,2024-10-05 08:34:43.655008+00:00,Healthcare,pharmacy,Rite Aid,2076.29,SGD,web,8,True
1280420,TX_e5bb86fa,CUST_91730,2024-10-05 08:40:01.596917+00:00,Travel,airlines,United Airlines,84726.92,RUB,web,8,True
1282953,TX_d103b8ec,CUST_91730,2024-10-05 08:51:29.183923+00:00,Healthcare,pharmacy,Walgreens,651.8,SGD,web,8,True
1284720,TX_3392afbb,CUST_91730,2024-10-05 08:59:19.619295+00:00,Grocery,physical,Kroger,25839.09,RUB,web,8,True
1288485,TX_bf65cc8a,CUST_91730,2024-10-05 09:19:04.211300+00:00,Education,online,Udemy,657.13,SGD,web,9,True
1292860,TX_8de18d2e,CUST_91730,2024-10-05 09:42:31.416011+00:00,Restaurant,casual,Applebee's,2049.12,SGD,web,9,True
1293548,TX_d65f400d,CUST_91730,2024-10-05 09:46:22.602360+00:00,Gas,local,Local Gas Station,32999.07,RUB,web,9,True
1297560,TX_2c497b31,CUST_91730,2024-10-05 10:09:14.632182+00:00,Retail,physical,Macy's,834.4,GBP,web,10,True
1297971,TX_b228dda8,CUST_91730,2024-10-05 10:11:53.444752+00:00,Gas,local,Local Gas Station,722.43,SGD,web,10,True
1299235,TX_60caf5fd,CUST_91730,2024-10-05 10:19:33.063300+00:00,Restaurant,casual,Red Lobster,314.49,SGD,web,10,True
1302405,TX_106d2e2a,CUST_91730,2024-10-05 10:39:17.026879+00:00,Education,supplies,Barnes & Noble,641.74,SGD,web,10,True
1305644,TX_9dcfa471,CUST_91730,2024-10-05 10:59:27.406406+00:00,Travel,booking,Expedia,924.05,SGD,web,10,True
1314387,TX_47f4290b,CUST_91730,2024-10-05 11:45:27.554003+00:00,Restaurant,fast_food,Subway,17864.22,RUB,web,11,True
1318118,TX_5f0f1acd,CUST_91730,2024-10-05 12:04:55.405934+00:00,Healthcare,pharmacy,DuaneReade,32473.83,RUB,web,12,True
1318952,TX_8700e64e,CUST_91730,2024-10-05 12:08:47.380444+00:00,Retail,physical,Home Depot,641.64,SGD,web,12,True
1320932,TX_6be18c53,CUST_91730,2024-10-05 12:17:51.482602+00:00,Entertainment,events,LiveNation,633.6,SGD,web,12,True
1322394,TX_dd3b3d55,CUST_91730,2024-10-05 12:24:45.646933+00:00,Gas,local,Local Gas Station,639.19,SGD,web,12,True
1323339,TX_079a6f9b,CUST_91730,2024-10-05 12:28:55.663328+00:00,Entertainment,gaming,Epic Games,1962.63,SGD,web,12,True
1323665,TX_bd90a481,CUST_91730,2024-10-05 12:30:21.495256+00:00,Grocery,physical,Aldi,2386.92,SGD,web,12,True
1323768,TX_0430d858,CUST_91730,2024-10-05 12:30:50.669980+00:00,Grocery,online,Amazon Fresh,97098.83,RUB,mobile,12,True
1325099,TX_fbc5a896,CUST_91730,2024-10-05 12:37:02.448652+00:00,Healthcare,medical,Lab Corp,627.33,GBP,web,12,True
1325354,TX_7f765c19,CUST_91730,2024-10-05 12:38:18.536713+00:00,Grocery,online,Amazon Fresh,2661.87,SGD,web,12,True
1326519,TX_25d65a3b,CUST_91730,2024-10-05 12:43:27.461755+00:00,Education,online,Skillshare,9537.54,MXN,web,12,True
1328493,TX_a535cdc3,CUST_91730,2024-10-05 12:52:25.558043+00:00,Gas,major,Mobil,1902.1,SGD,web,12,True
1329901,TX_11bcd495,CUST_91730,2024-10-05 12:59:10.485878+00:00,Education,supplies,University Bookstore,637.14,SGD,web,12,True
1330073,TX_95004316,CUST_91730,2024-10-05 13:00:00.492633+00:00,Travel,airlines,American Airlines,2726.25,SGD,web,13,True
1331661,TX_cf0ffd19,CUST_91730,2024-10-05 13:08:40.269877+00:00,Retail,online,eBay,68526.04,RUB,web,13,True
1333876,TX_dab16687,CUST_91730,2024-10-05 13:20:35.531093+00:00,Healthcare,pharmacy,CVS Pharmacy,1360.17,CAD,web,13,True
1334119,TX_4351f5bd,CUST_91730,2024-10-05 13:21:47.130944+00:00,Travel,booking,Kayak,2217.57,SGD,web,13,True
1334529,TX_8f1ecef8,CUST_91730,2024-10-05 13:23:49.587401+00:00,Education,supplies,University Bookstore,35023.32,RUB,web,13,True
1335007,TX_bf1a73a1,CUST_91730,2024-10-05 13:26:21.444926+00:00,Travel,hotels,Sheraton,1648.58,SGD,web,13,True
1340497,TX_31e2f840,CUST_91730,2024-10-05 13:55:49.123868+00:00,Retail,online,Amazon,1297.91,SGD,web,13,True
1340744,TX_74aba288,CUST_91730,2024-10-05 13:57:04.398863+00:00,Travel,transport,Enterprise Rent-A-Car,1002.26,SGD,web,13,True
1343118,TX_d678f36d,CUST_91730,2024-10-05 14:11:14.394332+00:00,Travel,airlines,Delta,2684.44,SGD,web,14,True
1343750,TX_0c646028,CUST_91730,2024-10-05 14:14:57.120107+00:00,Retail,physical,Target,50636.39,JPY,web,14,True
1345975,TX_bf123443,CUST_91730,2024-10-05 14:28:31.603566+00:00,Healthcare,pharmacy,Walgreens,417.97,GBP,mobile,14,True
1346857,TX_0ccb0736,CUST_91730,2024-10-05 14:33:59.510382+00:00,Healthcare,medical,Urgent Care,11.27,MXN,web,14,True
1348637,TX_1f6ee1e4,CUST_91730,2024-10-05 14:45:08.404513+00:00,Education,online,MasterClass,1822.95,SGD,web,14,True
1349574,TX_94fcf139,CUST_91730,2024-10-05 14:50:55.417662+00:00,Healthcare,pharmacy,Walgreens,1201.78,SGD,web,14,True
1353743,TX_6d72923c,CUST_91730,2024-10-05 15:16:14.886941+00:00,Education,supplies,Chegg,33217.6,RUB,web,15,True
1354028,TX_185f2765,CUST_91730,2024-10-05 15:18:03.446635+00:00,Healthcare,medical,Lab Corp,1810.35,SGD,web,15,True
1355665,TX_6cf8cb38,CUST_91730,2024-10-05 15:28:04.735268+00:00,Retail,online,Shopify Store,45230.54,MXN,mobile,15,True
1355930,TX_46d7fbf1,CUST_91730,2024-10-05 15:29:47.630734+00:00,Entertainment,events,Regal Cinemas,33838.92,RUB,web,15,True
1358651,TX_9edfa785,CUST_91730,2024-10-05 15:46:38.200358+00:00,Retail,online,Newegg,815284.28,NGN,pos,15,True
1359272,TX_1d51a3de,CUST_91730,2024-10-05 15:50:22.406539+00:00,Grocery,online,Walmart Grocery,2585.39,SGD,web,15,True
1363231,TX_38e3068a,CUST_91730,2024-10-05 16:13:01.499099+00:00,Healthcare,pharmacy,CVS Pharmacy,1098.92,SGD,web,16,True
1364536,TX_d7d29c7b,CUST_91730,2024-10-05 16:19:46.513684+00:00,Gas,local,Local Gas Station,1308.7,SGD,web,16,True
1371139,TX_ac3cdcaa,CUST_91730,2024-10-05 16:54:11.396258+00:00,Restaurant,casual,TGI Fridays,880.88,EUR,web,16,True
1371589,TX_964b33c2,CUST_91730,2024-10-05 16:56:30.869404+00:00,Restaurant,casual,TGI Fridays,22465.42,RUB,web,16,True
1376424,TX_567998eb,CUST_91730,2024-10-05 17:19:31.368370+00:00,Healthcare,pharmacy,Rite Aid,33898.24,RUB,web,17,True
1381820,TX_74b20bf7,CUST_91730,2024-10-05 17:44:11.436733+00:00,Healthcare,pharmacy,DuaneReade,1941.0,SGD,web,17,True
1383046,TX_b476e30b,CUST_91730,2024-10-05 17:49:45.419645+00:00,Grocery,online,FreshDirect,2510.93,SGD,web,17,True
1383251,TX_06c02d89,CUST_91730,2024-10-05 17:50:41.210521+00:00,Grocery,online,Instacart,562.14,CAD,web,17,True
1385046,TX_c9d99f44,CUST_91730,2024-10-05 17:59:05.622831+00:00,Education,supplies,University Bookstore,28069.44,RUB,web,17,True
1387103,TX_29528b6d,CUST_91730,2024-10-05 18:07:25.393624+00:00,Grocery,physical,Safeway,779.76,SGD,web,18,True
1389680,TX_0db17686,CUST_91730,2024-10-05 18:17:54.480709+00:00,Education,online,Udemy,1430.34,SGD,web,18,True
1390698,TX_b970bb08,CUST_91730,2024-10-05 18:22:06.644021+00:00,Retail,online,eBay,65154.46,RUB,web,18,True
1393209,TX_cbc44c78,CUST_91730,2024-10-05 18:32:09.848335+00:00,Grocery,physical,Whole Foods,24704.39,RUB,web,18,True
1394774,TX_32bffd90,CUST_91730,2024-10-05 18:38:29.502480+00:00,Retail,online,Amazon,73886.83,RUB,web,18,True
1397196,TX_8622862f,CUST_91730,2024-10-05 18:48:07.410819+00:00,Education,supplies,Chegg,662.47,SGD,web,18,True
1400573,TX_a19030ae,CUST_91730,2024-10-05 19:01:47.653014+00:00,Healthcare,pharmacy,Walgreens,1326.99,SGD,web,19,True
1402277,TX_4098b4ad,CUST_91730,2024-10-05 19:09:59.451916+00:00,Restaurant,premium,Capital Grille,1071.75,SGD,web,19,True
1402301,TX_dd1416c9,CUST_91730,2024-10-05 19:10:06.188744+00:00,Retail,online,AliExpress,982.32,SGD,web,19,True
1403508,TX_53260d33,CUST_91730,2024-10-05 19:15:54.392013+00:00,Entertainment,events,StubHub,2336.43,SGD,web,19,True
1404986,TX_ead69494,CUST_91730,2024-10-05 19:22:48.645033+00:00,Retail,physical,IKEA,36535.42,RUB,web,19,True
1405419,TX_1559b175,CUST_91730,2024-10-05 19:24:32.711136+00:00,Entertainment,events,Ticketmaster,2793.7,CAD,mobile,19,True
1408018,TX_510f8c47,CUST_91730,2024-10-05 19:36:28.912740+00:00,Gas,local,Highway Gas Stop,11930.36,BRL,pos,19,True
1408197,TX_f5ddfdd6,CUST_91730,2024-10-05 19:37:25.584806+00:00,Education,supplies,University Bookstore,30781.93,RUB,web,19,True
1410890,TX_659dfd2c,CUST_91730,2024-10-05 19:49:36.563033+00:00,Travel,transport,Careem,140.43,SGD,web,19,True
1410899,TX_5f91cddc,CUST_91730,2024-10-05 19:49:38.397315+00:00,Restaurant,casual,Red Lobster,20543.75,RUB,web,19,True
1412881,TX_c4d78bd4,CUST_91730,2024-10-05 19:58:45.396764+00:00,Education,supplies,University Bookstore,2138.22,AUD,pos,19,True
1416569,TX_7f68022f,CUST_91730,2024-10-05 20:20:49.632888+00:00,Retail,online,Shopify Store,1682.25,SGD,web,20,True
1416890,TX_a31dad8e,CUST_91730,2024-10-05 20:22:41.299441+00:00,Travel,hotels,Westin,1099.1,SGD,web,20,True
1418590,TX_c9e569e3,CUST_91730,2024-10-05 20:33:13.851099+00:00,Travel,booking,Expedia,126743.57,RUB,web,20,True
1418785,TX_afdd5227,CUST_91730,2024-10-05 20:34:26.698678+00:00,Healthcare,pharmacy,CVS Pharmacy,645.58,SGD,web,20,True
1419508,TX_c705661d,CUST_91730,2024-10-05 20:38:47.426172+00:00,Grocery,physical,Food Lion,25967.28,RUB,web,20,True
1422478,TX_69f656f5,CUST_91730,2024-10-05 20:57:18.684011+00:00,Education,supplies,Chegg,32018.74,RUB,web,20,True
1422815,TX_74f86329,CUST_91730,2024-10-05 20:59:21.693132+00:00,Healthcare,medical,Local Hospital,33389.11,RUB,web,20,True
1423810,TX_b3cac225,CUST_91730,2024-10-05 21:08:11.341594+00:00,Grocery,online,Amazon Fresh,557.16,SGD,web,21,True
1433851,TX_5e769b68,CUST_91730,2024-10-05 22:26:01.570586+00:00,Restaurant,casual,Olive Garden,2355.3,BRL,mobile,22,True
1437422,TX_34d3f493,CUST_91730,2024-10-05 22:45:42.414991+00:00,Education,supplies,University Bookstore,1119.62,SGD,web,22,True
1437709,TX_75b8d080,CUST_91730,2024-10-05 22:47:03.664017+00:00,Education,online,Skillshare,1160.29,SGD,web,22,True
1438869,TX_e46d4992,CUST_91730,2024-10-05 22:53:23.239288+00:00,Travel,booking,Booking.com,205192.79,RUB,web,22,True
1439667,TX_ae1d427b,CUST_91730,2024-10-05 22:57:51.586756+00:00,Gas,local,Truck Stop,1601.74,SGD,web,22,True
1441134,TX_9ff6f62a,CUST_91730,2024-10-05 23:06:49.447909+00:00,Retail,physical,Nike Store,251.6,RUB,web,23,True
1442828,TX_abf7f068,CUST_91730,2024-10-05 23:18:23.308562+00:00,Grocery,physical,Food Lion,437.48,USD,web,23,True
1444279,TX_6f1d6808,CUST_91730,2024-10-05 23:27:57.192215+00:00,Education,supplies,Chegg,650.31,SGD,web,23,True
1446944,TX_0e6a1b1f,CUST_91730,2024-10-05 23:46:13.604184+00:00,Education,online,edX,1870.13,USD,web,23,True
1447080,TX_c8076bd5,CUST_91730,2024-10-05 23:47:01.547171+00:00,Education,supplies,Chegg,37701.24,MXN,mobile,23,True
1447999,TX_5e38c5ea,CUST_91730,2024-10-05 23:53:09.496232+00:00,Healthcare,medical,Local Hospital,29090.86,RUB,web,23,True
1448149,TX_12a14740,CUST_91730,2024-10-05 23:54:04.240816+00:00,Entertainment,events,StubHub,641.55,SGD,web,23,True
1448355,TX_ae15a504,CUST_91730,2024-10-05 23:55:24.586391+00:00,Travel,hotels,Westin,63274.69,RUB,web,23,True
1453950,TX_9eb78fe3,CUST_91730,2024-10-06 00:58:00.545172+00:00,Travel,airlines,JetBlue,235523.14,RUB,mobile,0,True
1459012,TX_06488fbf,CUST_91730,2024-10-06 01:31:26.319373+00:00,Entertainment,events,LiveNation,88672.36,RUB,mobile,1,True
1459626,TX_cf3ad84a,CUST_91730,2024-10-06 01:35:32.453590+00:00,Travel,transport,Careem,676.46,SGD,web,1,True
